COUNTRY,YEAR,MONTH,PRODUCT,VALUE,yearToDate
United States,2020,3,Solar,8328.518211,21801.447936
United States,2020,3,Geothermal,1423.949352,3727.601162
United States,2020,3,Other renewables,0,0
United States,2020,3,Nuclear,63991.202006,204132.424453
United States,2020,3,Total combustible fuels,183946.817142,584124.157933
United States,2020,3,Coal,53547.786271,181480.625753
United States,2020,3,Oil,2885.15945,8833.159619
United States,2020,3,Natural gas,121702.276585,376568.028367
United States,2020,3,Combustible renewables,4967.77221,14787.441151
United States,2020,3,Other combustible non-renewables,843.822625,2454.903042
United States,2020,3,Not specified,328.79897,988.521065
United States,2020,3,Net electricity production,311181.702704,978069.392436
United States,2020,3,Total imports,4959.722489,14326.510694
United States,2020,3,Total exports,1170.816789,3109.949967
United States,2020,3,Electricity supplied,314970.608404,989285.953163
United States,2020,3,Used for pumped storage,1697.351186,5318.470201
United States,2020,3,Distribution losses,11234.326216,42300.07683
United States,2020,3,Final consumption,302038.931002,941667.40613
United States,2020,3,Electricity trade,-3788.9057,-11216.560727
United States,2020,3,Renewables,67882.656797,203611.730138
United States,2020,3,Non-renewables,243299.045907,774457.662299
United States,2020,3,Others,4057.781045,12276.583726
United States,2020,3,Other renewables aggregated,6391.721562,18515.042313
United States,2020,3,Low carbon,132202.657773,408732.675656
United States,2020,3,Fossil fuels,179307.843901,570325.237846
Argentina,2020,4,Hydro,1718.431466,9448.178369
Argentina,2020,4,Wind,606.376957,2584.976657
Argentina,2020,4,Solar,79.317867,366.450758
Argentina,2020,4,Geothermal,0,0
Argentina,2020,4,Other renewables,0,0
Argentina,2020,4,Nuclear,980.590986,3517.656436
Argentina,2020,4,Total combustible fuels,5993.708361,29090.393015
Argentina,2020,4,Coal,0,359.959882
Argentina,2020,4,Oil,16.049242,1569.79249
Argentina,2020,4,Natural gas,5855.297249,26702.90018
Argentina,2020,4,Combustible renewables,122.36187,457.740462
Argentina,2020,4,Other combustible non-renewables,0,0
Argentina,2020,4,Not specified,0,0
Argentina,2020,4,Net electricity production,9378.425637,45007.655236
Argentina,2020,4,Total imports,0,0
Argentina,2020,4,Total exports,0,0
Argentina,2020,4,Electricity supplied,9378.425637,45007.655236
Argentina,2020,4,Used for pumped storage,0,0
Argentina,2020,4,Distribution losses,0,0
Argentina,2020,4,Final consumption,9158.47264,45172.228412
Argentina,2020,4,Electricity trade,0,0
Argentina,2020,4,Renewables,2526.48816,12857.346246
Argentina,2020,4,Non-renewables,6851.937477,32150.308988
Argentina,2020,4,Others,16.049242,1569.79249
Argentina,2020,4,Other renewables aggregated,122.36187,457.740462
Argentina,2020,4,Low carbon,3507.079146,16375.002682
Argentina,2020,4,Fossil fuels,5871.346491,28632.652552
Brazil,2020,4,Hydro,31330.9828,144929.936103
Brazil,2020,4,Wind,3085.602934,10919.754437
Brazil,2020,4,Solar,870.023698,3266.820948
Brazil,2020,4,Geothermal,0,0
Brazil,2020,4,Other renewables,0,0
Brazil,2020,4,Nuclear,1269.959743,4447.850914
Brazil,2020,4,Total combustible fuels,8553.046181,36796.899729
Brazil,2020,4,Coal,298.914056,5436.392572
Brazil,2020,4,Oil,751.697372,3645.551476
Brazil,2020,4,Natural gas,2675.056147,17566.042876
Brazil,2020,4,Combustible renewables,4649.640273,9437.959473
Brazil,2020,4,Other combustible non-renewables,177.738333,710.953332
Brazil,2020,4,Not specified,0,0
Brazil,2020,4,Net electricity production,45109.615356,200361.262132
Brazil,2020,4,Total imports,0,0
Brazil,2020,4,Total exports,0,0
Brazil,2020,4,Electricity supplied,45109.615356,200361.262132
Brazil,2020,4,Used for pumped storage,0,0
Brazil,2020,4,Distribution losses,0,0
Brazil,2020,4,Final consumption,43762.165842,194336.3469
Brazil,2020,4,Electricity trade,0,0
Brazil,2020,4,Renewables,39936.249705,168554.470961
Brazil,2020,4,Non-renewables,5173.365651,31806.79117
Brazil,2020,4,Others,929.435705,4356.504808
Brazil,2020,4,Other renewables aggregated,4649.640273,9437.959473
Brazil,2020,4,Low carbon,41206.209448,173002.321875
Brazil,2020,4,Fossil fuels,3903.405908,27358.940256
Canada,2020,4,Hydro,29082.600401,139403.920504
Canada,2020,4,Wind,2977.574484,12537.126582
Canada,2020,4,Solar,382.622725,1019.844234
Canada,2020,4,Geothermal,0,0
Canada,2020,4,Other renewables,0,0
Canada,2020,4,Nuclear,7537.514306,31809.224165
Canada,2020,4,Total combustible fuels,8648.847642,41673.523866
Canada,2020,4,Coal,2643.413704,12736.999038
Canada,2020,4,Oil,322.214116,1552.553381
Canada,2020,4,Natural gas,4988.883611,24038.388562
Canada,2020,4,Combustible renewables,685.243387,3301.770112
Canada,2020,4,Other combustible non-renewables,9.092824,43.812774
Canada,2020,4,Not specified,25.75,103
Canada,2020,4,Net electricity production,48654.909557,226546.639351
Canada,2020,4,Total imports,808.214403,4094.249343
Canada,2020,4,Total exports,5034.633272,20396.316045
Canada,2020,4,Electricity supplied,44428.490688,210244.572649
Canada,2020,4,Used for pumped storage,15.954863,76.477702
Canada,2020,4,Distribution losses,2539.436916,12016.28374
Canada,2020,4,Final consumption,41873.098909,198151.811205
Canada,2020,4,Electricity trade,4226.418869,16302.066702
Canada,2020,4,Renewables,33128.040997,156262.661432
Canada,2020,4,Non-renewables,15526.868561,70283.97792
Canada,2020,4,Others,357.05694,1699.366155
Canada,2020,4,Other renewables aggregated,685.243387,3301.770112
Canada,2020,4,Low carbon,40691.305303,188174.885597
Canada,2020,4,Fossil fuels,7989.354255,38474.753755
Chile,2020,4,Hydro,980.822555,6060.26993
Chile,2020,4,Wind,350.591246,1503.540479
Chile,2020,4,Solar,557.063738,2553.04418
Chile,2020,4,Geothermal,21.740273,76.385229
Chile,2020,4,Other renewables,0,0
Chile,2020,4,Nuclear,0,0
Chile,2020,4,Total combustible fuels,4766.470565,17579.586974
Chile,2020,4,Coal,2367.571063,8923.554169
Chile,2020,4,Oil,117.424441,571.579807
Chile,2020,4,Natural gas,1793.444844,6225.760165
Chile,2020,4,Combustible renewables,488.030217,1858.692833
Chile,2020,4,Other combustible non-renewables,0,0
Chile,2020,4,Not specified,0,0
Chile,2020,4,Net electricity production,6676.688377,27772.826792
Chile,2020,4,Total imports,0,0
Chile,2020,4,Total exports,0,0
Chile,2020,4,Electricity supplied,6676.688377,27772.826792
Chile,2020,4,Used for pumped storage,0,0
Chile,2020,4,Distribution losses,265.456952,1111.522596
Chile,2020,4,Final consumption,6411.231425,26661.304196
Chile,2020,4,Electricity trade,0,0
Chile,2020,4,Renewables,2398.248029,12051.932651
Chile,2020,4,Non-renewables,4278.440348,15720.894141
Chile,2020,4,Others,117.424441,571.579807
Chile,2020,4,Other renewables aggregated,509.77049,1935.078062
Chile,2020,4,Low carbon,2398.248029,12051.932651
Chile,2020,4,Fossil fuels,4278.440348,15720.894141
Colombia,2020,4,Hydro,3362.960324,14405.001069
Colombia,2020,4,Wind,0,0.511329
Colombia,2020,4,Solar,15.052747,62.922408
Colombia,2020,4,Geothermal,0,0
Colombia,2020,4,Other renewables,0,0
Colombia,2020,4,Nuclear,0,0
Colombia,2020,4,Total combustible fuels,2300.75525,10904.282828
Colombia,2020,4,Coal,887.421687,3930.453451
Colombia,2020,4,Oil,216.049964,853.180434
Colombia,2020,4,Natural gas,1023.514416,5425.567684
Colombia,2020,4,Combustible renewables,173.769183,695.081259
Colombia,2020,4,Other combustible non-renewables,0,0
Colombia,2020,4,Not specified,0,0
Colombia,2020,4,Net electricity production,5678.768322,25372.717636
Colombia,2020,4,Total imports,201.866575,496.747439
Colombia,2020,4,Total exports,20.899583,83.598332
Colombia,2020,4,Electricity supplied,5859.735314,25785.866743
Colombia,2020,4,Used for pumped storage,0,0
Colombia,2020,4,Distribution losses,409.190705,1833.067694
Colombia,2020,4,Final consumption,5450.544609,23952.799048
Colombia,2020,4,Electricity trade,-180.966992,-413.149107
Colombia,2020,4,Renewables,3551.782254,15163.516065
Colombia,2020,4,Non-renewables,2126.986067,10209.201569
Colombia,2020,4,Others,216.049964,853.180434
Colombia,2020,4,Other renewables aggregated,173.769183,695.081259
Colombia,2020,4,Low carbon,3551.782254,15163.516065
Colombia,2020,4,Fossil fuels,2126.986067,10209.201569
Mexico,2020,4,Hydro,2339.556316,6267.002231
Mexico,2020,4,Wind,1183.191618,6635.812157
Mexico,2020,4,Solar,841.229214,2682.668317
Mexico,2020,4,Geothermal,447.84556,1809.025554
Mexico,2020,4,Other renewables,0,0
Mexico,2020,4,Nuclear,1103.77721,4417.014448
Mexico,2020,4,Total combustible fuels,17683.947867,75135.462284
Mexico,2020,4,Coal,1380.645645,6692.164477
Mexico,2020,4,Oil,3269.942368,13714.741034
Mexico,2020,4,Natural gas,12761.462152,53523.924559
Mexico,2020,4,Combustible renewables,260.187399,1155.517045
Mexico,2020,4,Other combustible non-renewables,11.710303,49.115168
Mexico,2020,4,Not specified,0,0
Mexico,2020,4,Net electricity production,23599.547785,96946.984991
Mexico,2020,4,Total imports,460.085087,2125.027912
Mexico,2020,4,Total exports,555.107615,1923.154731
Mexico,2020,4,Electricity supplied,23504.525257,97148.858172
Mexico,2020,4,Used for pumped storage,0,0
Mexico,2020,4,Distribution losses,2741.951405,11288.372142
Mexico,2020,4,Final consumption,20762.573852,85860.486031
Mexico,2020,4,Electricity trade,95.022528,-201.873181
Mexico,2020,4,Renewables,5072.010107,18550.025304
Mexico,2020,4,Non-renewables,18527.537678,78396.959686
Mexico,2020,4,Others,3281.652671,13763.856202
Mexico,2020,4,Other renewables aggregated,708.032959,2964.542599
Mexico,2020,4,Low carbon,6175.787317,22967.039752
Mexico,2020,4,Fossil fuels,17423.760468,73979.945238
United States,2020,4,Hydro,22261.751356,98706.45663
United States,2020,4,Wind,29445.306907,116295.841522
United States,2020,4,Solar,10541.644677,32343.092613
United States,2020,4,Geothermal,1295.966507,5023.567669
United States,2020,4,Other renewables,0,0
United States,2020,4,Nuclear,59164.461178,263296.885631
United States,2020,4,Total combustible fuels,157600.267109,741724.425042
United States,2020,4,Coal,42918.00496,224398.630713
United States,2020,4,Oil,2607.142728,11440.302347
United States,2020,4,Natural gas,106631.27937,483199.307737
United States,2020,4,Combustible renewables,4640.493104,19427.934255
United States,2020,4,Other combustible non-renewables,803.346947,3258.249989
United States,2020,4,Not specified,384.004043,1372.525108
United States,2020,4,Net electricity production,280693.401777,1258762.794213
United States,2020,4,Total imports,4623.623292,18950.133986
United States,2020,4,Total exports,1121.189098,4231.139065
United States,2020,4,Electricity supplied,284195.835971,1273481.789134
United States,2020,4,Used for pumped storage,1669.972926,6988.443127
United States,2020,4,Distribution losses,10865.971093,53166.047923
United States,2020,4,Final consumption,271659.891953,1213327.298083
United States,2020,4,Electricity trade,-3502.434194,-14718.994921
United States,2020,4,Renewables,68185.162551,271796.892689
United States,2020,4,Non-renewables,212508.239226,986965.901525
United States,2020,4,Others,3794.493718,16071.077444
United States,2020,4,Other renewables aggregated,5936.459611,24451.501924
United States,2020,4,Low carbon,127733.627772,536466.303428
United States,2020,4,Fossil fuels,153343.778048,723669.015894
Argentina,2020,5,Hydro,2020.587789,11468.766158
Argentina,2020,5,Wind,721.971268,3306.947925
Argentina,2020,5,Solar,71.92448,438.375238
Argentina,2020,5,Geothermal,0,0
Argentina,2020,5,Other renewables,0,0
Argentina,2020,5,Nuclear,1019.205134,4536.86157
Argentina,2020,5,Total combustible fuels,6365.226384,35455.619399
Argentina,2020,5,Coal,23.178173,383.138055
Argentina,2020,5,Oil,21.061426,1590.853916
Argentina,2020,5,Natural gas,6186.03351,32888.93369
Argentina,2020,5,Combustible renewables,134.953275,592.693737
Argentina,2020,5,Other combustible non-renewables,0,0
Argentina,2020,5,Not specified,0,0
Argentina,2020,5,Net electricity production,10198.915055,55206.570291
Argentina,2020,5,Total imports,0,0
Argentina,2020,5,Total exports,0,0
Argentina,2020,5,Electricity supplied,10198.915055,55206.570291
Argentina,2020,5,Used for pumped storage,0,0
Argentina,2020,5,Distribution losses,0,0
Argentina,2020,5,Final consumption,10269.376765,55441.605177
Argentina,2020,5,Electricity trade,0,0
Argentina,2020,5,Renewables,2949.436812,15806.783058
Argentina,2020,5,Non-renewables,7249.478243,39399.787231
Argentina,2020,5,Others,21.061426,1590.853916
Argentina,2020,5,Other renewables aggregated,134.953275,592.693737
Argentina,2020,5,Low carbon,3968.641946,20343.644628
Argentina,2020,5,Fossil fuels,6230.273109,34862.925661
Brazil,2020,5,Hydro,30501.773806,175431.709909
Brazil,2020,5,Wind,3832.905804,14752.660241
Brazil,2020,5,Solar,874.570699,4141.391647
Brazil,2020,5,Geothermal,0,0
Brazil,2020,5,Other renewables,0,0
Brazil,2020,5,Nuclear,1390.151218,5838.002132
Brazil,2020,5,Total combustible fuels,10053.237785,46850.137514
Brazil,2020,5,Coal,713.598444,6149.991016
Brazil,2020,5,Oil,358.868064,4004.41954
Brazil,2020,5,Natural gas,2584.730116,20150.772992
Brazil,2020,5,Combustible renewables,6218.302828,15656.262301
Brazil,2020,5,Other combustible non-renewables,177.738333,888.691665
Brazil,2020,5,Not specified,0,0
Brazil,2020,5,Net electricity production,46652.63931,247013.901442
Brazil,2020,5,Total imports,0,0
Brazil,2020,5,Total exports,0,0
Brazil,2020,5,Electricity supplied,46652.63931,247013.901442
Brazil,2020,5,Used for pumped storage,0,0
Brazil,2020,5,Distribution losses,0,0
Brazil,2020,5,Final consumption,44891.342047,239227.688947
Brazil,2020,5,Electricity trade,0,0
Brazil,2020,5,Renewables,41427.553137,209982.024098
Brazil,2020,5,Non-renewables,5225.086175,37031.877345
Brazil,2020,5,Others,536.606397,4893.111205
Brazil,2020,5,Other renewables aggregated,6218.302828,15656.262301
Brazil,2020,5,Low carbon,42817.704355,215820.02623
Brazil,2020,5,Fossil fuels,3834.934957,31193.875213
Canada,2020,5,Hydro,28466.233865,167870.154369
Canada,2020,5,Wind,2734.950476,15272.077058
Canada,2020,5,Solar,452.982335,1472.826569
Canada,2020,5,Geothermal,0,0
Canada,2020,5,Other renewables,0,0
Canada,2020,5,Nuclear,7479.837555,39289.06172
Canada,2020,5,Total combustible fuels,7616.499666,49290.023532
Canada,2020,5,Coal,2327.889267,15064.888305
Canada,2020,5,Oil,283.753837,1836.307218
Canada,2020,5,Natural gas,4393.398049,28431.786611
Canada,2020,5,Combustible renewables,603.451031,3905.221143
Canada,2020,5,Other combustible non-renewables,8.007482,51.820256
Canada,2020,5,Not specified,25.75,128.75
Canada,2020,5,Net electricity production,46776.253897,273322.893248
Canada,2020,5,Total imports,932.809063,5027.058406
Canada,2020,5,Total exports,6231.613881,26627.929926
Canada,2020,5,Electricity supplied,41477.449079,251722.021728
Canada,2020,5,Used for pumped storage,15.616721,92.094423
Canada,2020,5,Distribution losses,2371.186222,14387.469962
Canada,2020,5,Final consumption,39090.646135,237242.45734
Canada,2020,5,Electricity trade,5298.804818,21600.87152
Canada,2020,5,Renewables,32257.617707,188520.279139
Canada,2020,5,Non-renewables,14518.63619,84802.61411
Canada,2020,5,Others,317.511319,2016.877474
Canada,2020,5,Other renewables aggregated,603.451031,3905.221143
Canada,2020,5,Low carbon,39763.205262,227938.090859
Canada,2020,5,Fossil fuels,7038.798635,45513.55239
Chile,2020,5,Hydro,1168.274136,7228.544066
Chile,2020,5,Wind,339.299896,1842.840375
Chile,2020,5,Solar,470.512815,3023.556995
Chile,2020,5,Geothermal,22.340425,98.725654
Chile,2020,5,Other renewables,0,0
Chile,2020,5,Nuclear,0,0
Chile,2020,5,Total combustible fuels,4628.234171,22207.821145
Chile,2020,5,Coal,2396.85785,11320.412019
Chile,2020,5,Oil,218.243345,789.823152
Chile,2020,5,Natural gas,1558.967277,7784.727442
Chile,2020,5,Combustible renewables,454.165699,2312.858532
Chile,2020,5,Other combustible non-renewables,0,0
Chile,2020,5,Not specified,0,0
Chile,2020,5,Net electricity production,6628.661443,34401.488235
Chile,2020,5,Total imports,0,0
Chile,2020,5,Total exports,0,0
Chile,2020,5,Electricity supplied,6628.661443,34401.488235
Chile,2020,5,Used for pumped storage,0,0
Chile,2020,5,Distribution losses,266.623293,1378.145889
Chile,2020,5,Final consumption,6362.03815,33023.342346
Chile,2020,5,Electricity trade,0,0
Chile,2020,5,Renewables,2454.592971,14506.525622
Chile,2020,5,Non-renewables,4174.068472,19894.962613
Chile,2020,5,Others,218.243345,789.823152
Chile,2020,5,Other renewables aggregated,476.506124,2411.584186
Chile,2020,5,Low carbon,2454.592971,14506.525622
Chile,2020,5,Fossil fuels,4174.068472,19894.962613
Colombia,2020,5,Hydro,3292.816896,17697.817965
Colombia,2020,5,Wind,0,0.511329
Colombia,2020,5,Solar,15.380118,78.302526
Colombia,2020,5,Geothermal,0,0
Colombia,2020,5,Other renewables,0,0
Colombia,2020,5,Nuclear,0,0
Colombia,2020,5,Total combustible fuels,2782.837205,13687.120033
Colombia,2020,5,Coal,1010.679916,4941.133367
Colombia,2020,5,Oil,214.132555,1067.312989
Colombia,2020,5,Natural gas,1384.256086,6809.82377
Colombia,2020,5,Combustible renewables,173.768648,868.849907
Colombia,2020,5,Other combustible non-renewables,0,0
Colombia,2020,5,Not specified,0,0
Colombia,2020,5,Net electricity production,6091.034219,31463.751855
Colombia,2020,5,Total imports,224.307384,721.054823
Colombia,2020,5,Total exports,20.899583,104.497915
Colombia,2020,5,Electricity supplied,6294.44202,32080.308763
Colombia,2020,5,Used for pumped storage,0,0
Colombia,2020,5,Distribution losses,443.841948,2276.909642
Colombia,2020,5,Final consumption,5850.600073,29803.399121
Colombia,2020,5,Electricity trade,-203.407801,-616.556908
Colombia,2020,5,Renewables,3481.965662,18645.481727
Colombia,2020,5,Non-renewables,2609.068557,12818.270126
Colombia,2020,5,Others,214.132555,1067.312989
Colombia,2020,5,Other renewables aggregated,173.768648,868.849907
Colombia,2020,5,Low carbon,3481.965662,18645.481727
Colombia,2020,5,Fossil fuels,2609.068557,12818.270126
Mexico,2020,5,Hydro,2831.452272,9098.454503
